comment;date;video_id;hate
Corran chicos. Corraaaaan!;2023-07-17T03:08:18Z;uocETPj4Jx4;0
Я только что подписался хотя я знаю что никогда в жизни мне не выпадет такой шанс, поучаствовать в такой денежной игре, ведь чудес не существует .;2023-07-17T01:39:02Z;uocETPj4Jx4;0
これが、アメリカの逃走中か;2023-07-17T01:26:21Z;uocETPj4Jx4;0
わくわくする！！;2023-07-17T01:22:17Z;uocETPj4Jx4;0
Ты даже не представляешь на сколько мою жизнь изменит 100000$у меня зарплата 70000 рублей😂🤦🤦🤦🤦🤦;2023-07-17T01:00:38Z;uocETPj4Jx4;0
His raging got me dying 😂;2023-07-16T23:16:34Z;uocETPj4Jx4;1
For the last round I'd go in the money pit;2023-07-16T22:30:47Z;uocETPj4Jx4;0
You are the best YouTuber 👍😎;2023-07-16T19:01:44Z;uocETPj4Jx4;0
Subscribe and you could be flown down for one of these challenges!;2021-09-01T03:49:31Z;zxYjTTXc-J8;0
Hello Mr. Beast;2023-07-17T16:23:26Z;zxYjTTXc-J8;0
Wow;2023-07-17T16:13:42Z;zxYjTTXc-J8;0
ты топ мистар бист;2023-07-17T15:25:09Z;zxYjTTXc-J8;0
Grass ball made me loose brain cells;2023-07-17T15:11:42Z;zxYjTTXc-J8;1
Твоя щедрость безгранична, по это я тебя уважаю и жму тебе руку;2023-07-17T14:56:18Z;zxYjTTXc-J8;0
Я помню видел давно это видео в тт;2023-07-17T13:36:33Z;zxYjTTXc-J8;0
"mr beAST JESTEM FANEM HCIAŁBYM MIEĆ PS PIĘĆ  NAGRAJ FILM TO PODAM ADRES
";2023-07-17T11:31:32Z;zxYjTTXc-J8;0
Merci;2023-07-17T09:51:31Z;zxYjTTXc-J8;0
9:30 Njir cheater langsung di terima gitu aja🗿;2023-07-17T09:04:59Z;zxYjTTXc-J8;1
Mr Beast you will need to fly me from Australia, Hahaha! Ill take some Chocolate but!;2023-07-17T08:19:48Z;zxYjTTXc-J8;0
Please Mr beast can you send me a gift IAm from Pakistan ❤;2023-07-17T08:03:40Z;zxYjTTXc-J8;0
ну норм;2023-07-17T08:03:02Z;zxYjTTXc-J8;0
Я подписана но ты не придёш в Узбекистан;2023-07-17T07:54:22Z;zxYjTTXc-J8;0
Mantaffff;2023-07-17T07:24:10Z;zxYjTTXc-J8;0
Describe when you have okay Remy poo;2023-07-17T06:47:07Z;zxYjTTXc-J8;0
up videos in spanish;2023-07-17T05:46:08Z;zxYjTTXc-J8;0
"اتمنى اشارك في مسابقتك 
اثق في جهودك ❤";2023-07-17T04:30:49Z;zxYjTTXc-J8;0
Increíbles 🎉🎉;2023-07-17T03:08:55Z;zxYjTTXc-J8;0
alguien la vio;2023-07-17T02:43:22Z;zxYjTTXc-J8;0
Subscribe for a free car!;2021-08-08T18:48:42Z;hxwpkM5w3Cc;0
Maneiro 😎;2023-07-17T16:15:35Z;hxwpkM5w3Cc;0
"Mi k ha kkvju
Vkjl VK k ha kg lob kel";2023-07-17T16:13:15Z;hxwpkM5w3Cc;0
يزن قيصر;2023-07-17T15:42:28Z;hxwpkM5w3Cc;0
😢😢;2023-07-17T15:12:26Z;hxwpkM5w3Cc;0
Выпускай побольше таких видео;2023-07-17T11:36:21Z;hxwpkM5w3Cc;0
my name is HASIB;2023-07-17T08:56:33Z;hxwpkM5w3Cc;0
terbaik;2023-07-17T08:21:16Z;hxwpkM5w3Cc;0
FROS DIAMOND;2023-07-17T07:56:19Z;hxwpkM5w3Cc;0
조시후오후수없는일요일경기북부어린이박물관아ㅣ;2023-07-17T07:33:09Z;hxwpkM5w3Cc;0
Me mr beast pls;2023-07-17T07:15:50Z;hxwpkM5w3Cc;0
AAaaaa❤❤;2023-07-17T06:45:23Z;hxwpkM5w3Cc;0
good;2023-07-17T05:02:12Z;hxwpkM5w3Cc;0
Jimy;2023-07-17T05:01:52Z;hxwpkM5w3Cc;0
Hello;2023-07-17T04:39:28Z;hxwpkM5w3Cc;0
😂😂55;2023-07-17T02:13:02Z;hxwpkM5w3Cc;0
My name is anant;2023-07-17T02:00:52Z;hxwpkM5w3Cc;0
Hola hola 😂😂😂😂😂😂😂😂😂👆;2023-07-16T21:43:08Z;hxwpkM5w3Cc;0
was it FIB?;2023-07-16T20:47:15Z;hxwpkM5w3Cc;0
YOU HAVE 7 DAYS TO BUY THIS SHIRT IF YOU WANT YOUR NAME IN THE NEXT VIDEO! - shopmrbeast.com;2021-07-24T20:04:19Z;ktyJIj6i4Qw;0
Aku bisa gila melihat chanelmu tuan;2023-07-17T16:25:07Z;ktyJIj6i4Qw;0
Lama2 aku bisa gila melihat chanelmu king;2023-07-17T16:24:34Z;ktyJIj6i4Qw;0
Can you help  please;2023-07-17T15:37:28Z;ktyJIj6i4Qw;0
je sus  prai a releve un defi;2023-07-17T14:09:17Z;ktyJIj6i4Qw;0
Indian;2023-07-17T12:39:06Z;ktyJIj6i4Qw;0
ผมขอสักเครื่องใด้ใมครับ;2023-07-17T11:27:33Z;ktyJIj6i4Qw;0
My name is jmmy;2023-07-17T10:48:24Z;ktyJIj6i4Qw;0
But following strangers but follow mr beast if he is going for a walk;2023-07-17T10:03:26Z;ktyJIj6i4Qw;0
WOW WOW;2023-07-17T03:10:19Z;ktyJIj6i4Qw;0
que  tanto dinero;2023-07-17T02:10:34Z;ktyJIj6i4Qw;0
Meda dinheiro para comprar o melhor chocolate de todos o seu;2023-07-17T02:04:02Z;ktyJIj6i4Qw;0
The time is finished ✅ 9:17;2023-07-17T01:59:10Z;ktyJIj6i4Qw;0
Otros aya haciéndose multimillonarios fácilmente y aca te toca trabajar 😢;2023-07-17T01:32:16Z;ktyJIj6i4Qw;0
😂😂😂150milion$;2023-07-16T21:28:14Z;ktyJIj6i4Qw;1
اماماماماماماماماممامامامغمامااماممغمااماماماماممامغماممامةمغملمامامغككفلننقنقهندامملممفمفمفمفمفممهههههههههههههههههههههه ههههههههههههههههههههههههههههه ههههههههههههههههههههههههههههه ههههههههههههههههههههههههههههه ههههههههههههههههههههههههههههه ههههههههههههههههههههههههههههه ههههههههههههههههههههههههههههه 5. و;2023-07-16T20:20:36Z;ktyJIj6i4Qw;0
😢😢😢😢😢;2023-07-16T20:14:40Z;ktyJIj6i4Qw;0
Pls help me buy fon 😢;2023-07-16T19:22:25Z;ktyJIj6i4Qw;0
If you subscribe you could become a millionaire!;2021-07-11T14:15:36Z;urtFrxDUV6c;0
Я бы хотел бросить школу за 100к доларов;2023-07-17T14:05:35Z;urtFrxDUV6c;0
最高;2023-07-17T14:01:50Z;urtFrxDUV6c;0
😢😢😢😢😢😮;2023-07-17T11:58:45Z;urtFrxDUV6c;0
Я из Украины;2023-07-17T11:58:36Z;urtFrxDUV6c;0
Yo nunca dejaria mi escuela por dinero nunca 🏩🏩🏩;2023-07-17T03:12:09Z;urtFrxDUV6c;0
😮💵💵💵💵;2023-07-17T02:07:34Z;urtFrxDUV6c;0
soy. Tu. fan;2023-07-17T00:37:47Z;urtFrxDUV6c;0
Ok😀😀😀😀😀😚😚😚😚;2023-07-16T21:57:51Z;urtFrxDUV6c;0
Hola me regalas 2 ella te;2023-07-16T19:52:44Z;urtFrxDUV6c;0
🚉;2023-07-16T18:35:59Z;urtFrxDUV6c;0
Done;2023-07-16T17:06:00Z;urtFrxDUV6c;0
ผมชอบดูคลิปคุณมากมิสเตอรบีส🎉❤❤;2023-07-16T14:07:01Z;urtFrxDUV6c;0
Мистер бист сколько утибя денег что ты вот это всё пакупаеш особена поезд;2023-07-16T08:20:56Z;urtFrxDUV6c;0
muserbiiiiiiiiist;2023-07-16T07:43:01Z;urtFrxDUV6c;0
영상재미내요🎉;2023-07-16T04:00:45Z;urtFrxDUV6c;0
Creo que el espacio que habia para estacionar el Lamborghini no era suficiente por lo tanto nadie lo podia ganas porque de igual manera iba a tocar los Tesla;2023-07-16T02:50:20Z;urtFrxDUV6c;0
😭😭 0:46;2023-07-15T21:58:40Z;urtFrxDUV6c;1
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤;2023-07-15T20:20:56Z;urtFrxDUV6c;0
"Subscribe for free tacos!





Also Chris/Karl/Chandler couldn’t make this video, they’ll be in the next one!";2021-06-26T20:09:23Z;nM89Wl03Q4g;0
Jajajaa siempre alentando;2023-07-17T13:59:55Z;nM89Wl03Q4g;0
🎉🎉🎉❤❤❤;2023-07-17T13:53:22Z;nM89Wl03Q4g;0
Nolan and eternal solitary confinement;2023-07-17T11:55:46Z;nM89Wl03Q4g;0
Nolan very very funny awosome;2023-07-17T11:53:42Z;nM89Wl03Q4g;0
おまいが;2023-07-17T07:32:28Z;nM89Wl03Q4g;0
10:56 anyone notice how jeff the sound guy is in the background lol;2023-07-17T04:48:45Z;nM89Wl03Q4g;0
Falso mr beast el peor youtuber de la historia;2023-07-16T23:01:44Z;nM89Wl03Q4g;0
Porquoi tu fais pas t dans une prison super sécurisé mais tu dois t’echapper;2023-07-16T17:31:46Z;nM89Wl03Q4g;0
Única brasileira😂;2023-07-16T14:02:03Z;nM89Wl03Q4g;0
Bye Nolan;2023-07-16T13:46:49Z;nM89Wl03Q4g;0
Did you know socks thinks you will make a zombie apocalypse in a year;2023-07-16T11:09:29Z;nM89Wl03Q4g;0
Ахахах уронил мыло;2023-07-16T10:10:21Z;nM89Wl03Q4g;0
Чёрный как родной;2023-07-16T08:05:39Z;nM89Wl03Q4g;0
Нет аххахахахахаххаха;2023-07-16T07:31:16Z;nM89Wl03Q4g;0
Jimmys tryna prove he’s innocent;2023-07-16T06:47:55Z;nM89Wl03Q4g;0
LSO jjj YANLASOLS❤;2023-07-16T03:49:23Z;nM89Wl03Q4g;0
7:50;2023-07-16T02:52:28Z;nM89Wl03Q4g;0
🖕🖕🖕🖕🖕🖕💔💔💔💔💔💔💔💔💔💔💔🤬🤬🤬🤬🤬😠🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🖕🖕🖕🖕🖕🖕🖕🐊🖕🖕🖕🖕🖕🖕🖕;2023-07-16T02:33:00Z;nM89Wl03Q4g;0
Subscribe for a free car!;2021-06-13T12:43:26Z;NZlClr_ivb4;0
3:58초부터 한국어 더빙이 안맞네요. 수정 부탁드립니다. 요즘 잘 보고 있네요. 감사합니다.;2023-07-17T15:58:59Z;NZlClr_ivb4;0
Jimmy is absolutely the god;2023-07-17T12:34:15Z;NZlClr_ivb4;0
Why did it end on a challenge;2023-07-17T04:36:46Z;NZlClr_ivb4;0
중간에 광고 넣으면서 어긋난거 같은데 수정해줘;2023-07-17T00:11:36Z;NZlClr_ivb4;0
O audio ta bugado😅;2023-07-16T23:07:03Z;NZlClr_ivb4;0
12:07 bro why Mississippi have no beast burger 😔;2023-07-16T21:16:43Z;NZlClr_ivb4;0
เสียงไทยวิดีโอเเละเสียงไม่ตรงกัน🥹;2023-07-16T14:22:33Z;NZlClr_ivb4;0
esta fuera de sincronizacion el sonido;2023-07-16T01:03:21Z;NZlClr_ivb4;0
Озвучка на русском перепутана😢;2023-07-15T19:18:31Z;NZlClr_ivb4;0
Как ты  как ты забил гол;2023-07-15T16:06:00Z;NZlClr_ivb4;0
❤❤;2023-07-15T13:54:14Z;NZlClr_ivb4;0
Ужасно, что посреди ролика появилась реклама, но звук пошел дальше и больше половины ролика звук не совпадал с видео.;2023-07-15T13:38:31Z;NZlClr_ivb4;0
$16,000000,0000,000 !!!!!!!!;2023-07-14T15:45:03Z;NZlClr_ivb4;0
Если вы смотрите на русском, то аудио дорожка запаздывает;2023-07-14T09:44:02Z;NZlClr_ivb4;0
이거 더빙이 잘못됬는데...?;2023-07-14T09:40:45Z;NZlClr_ivb4;0
4:00 русская озвучка поломалась;2023-07-14T07:26:25Z;NZlClr_ivb4;0
At 0:48 he gets 🥶 cold;2023-07-14T00:01:59Z;NZlClr_ivb4;0
0:48 легендарный бросок...;2023-07-13T21:35:29Z;NZlClr_ivb4;0
Sorry for the long time with no videos! I tried spending 50 hours stranded at sea and got super sick and canceled it. After that I tried to build the world’s largest Minecraft mansion (spent like $300,000 lol) and it rained and fell. After that I filmed a different video that just wasn’t innovative enough so I deleted the final video. Whoops haha;2021-06-01T20:02:55Z;E6E22XQPhhg;0
❤;2023-07-17T05:52:21Z;E6E22XQPhhg;0
HOLA MISTER BIS ME CÓMPRAS UNA PLEI TEICHON;2023-07-17T03:20:00Z;E6E22XQPhhg;1
5:45 mejor muevete🙄✨;2023-07-17T02:23:38Z;E6E22XQPhhg;0
почему то не на русском;2023-07-17T01:53:08Z;E6E22XQPhhg;0
Project zorgo is watching;2023-07-17T01:28:03Z;E6E22XQPhhg;0
edp;2023-07-16T22:04:21Z;E6E22XQPhhg;0
Em cũng chơi;2023-07-16T21:29:16Z;E6E22XQPhhg;1
yo sohitu fan;2023-07-16T20:57:06Z;E6E22XQPhhg;0
Dino dinosaures😂😂😂😂😂😂😂😂;2023-07-16T20:32:39Z;E6E22XQPhhg;0
أنا أحب جيمي;2023-07-16T18:14:03Z;E6E22XQPhhg;0
abi türk;2023-07-16T16:16:25Z;E6E22XQPhhg;0
bence başka ülkelerde de yardım yapmalısın mr. Beast;2023-07-16T14:53:45Z;E6E22XQPhhg;0
Quer beach responde o google pra vocês gravar em junto gongon;2023-07-16T13:46:25Z;E6E22XQPhhg;1
😂;2023-07-16T10:10:41Z;E6E22XQPhhg;0
That’s so generous;2023-07-16T09:04:54Z;E6E22XQPhhg;0
crazzy;2023-07-16T02:50:31Z;E6E22XQPhhg;0
Faz um desses no brasil por favor, de preferencia em Itapecuru-mirim do maranhão.;2023-07-16T01:05:57Z;E6E22XQPhhg;0
That was way too close at the end, i hope you all enjoyed!;2021-04-24T20:01:44Z;TQHEJj68Jew;0
😅❤;2023-07-17T15:11:06Z;TQHEJj68Jew;0
Jajajajajajajajaajajaajaa la foto de Inisio;2023-07-17T14:03:44Z;TQHEJj68Jew;0
Мистор бист может сделоць ролик на 900.000 лайков бомбиць заброшки базуками и бомбами;2023-07-17T11:30:03Z;TQHEJj68Jew;0
Hello;2023-07-17T08:12:51Z;TQHEJj68Jew;0
❤;2023-07-17T00:15:36Z;TQHEJj68Jew;0
Abi ben;2023-07-16T19:10:02Z;TQHEJj68Jew;0
Olamistervia;2023-07-16T18:57:56Z;TQHEJj68Jew;0
Мистер бист;2023-07-16T09:57:19Z;TQHEJj68Jew;0
Jimmy is great :);2023-07-16T05:54:42Z;TQHEJj68Jew;0
Jimmiy is oh mod for your body;2023-07-15T23:54:12Z;TQHEJj68Jew;0
Sigue así Mr beast;2023-07-15T21:52:13Z;TQHEJj68Jew;1
it was very cool;2023-07-15T21:29:02Z;TQHEJj68Jew;0
"People with a Kia soul rn:
👁️👄👁️";2023-07-15T13:10:45Z;TQHEJj68Jew;0
Love you mr besat;2023-07-15T10:55:42Z;TQHEJj68Jew;0
The valt was fun Karl’s face😂😂😂😂😂;2023-07-15T08:59:23Z;TQHEJj68Jew;0
😢😅😊😮🎉😂;2023-07-15T02:56:28Z;TQHEJj68Jew;0
como van a dejar la bolsa estan locos;2023-07-14T22:37:08Z;TQHEJj68Jew;0
63;2023-07-17T16:35:39Z;CP82DAKzL1U;0
Непро;2023-07-17T16:35:01Z;CP82DAKzL1U;0
Passei aqui 👍🎮🕹️😁;2023-07-17T16:28:35Z;CP82DAKzL1U;0
rhey honking for no reason 😂😂😂;2023-07-17T16:26:36Z;CP82DAKzL1U;0
мастурбист ты топ;2023-07-17T16:26:24Z;CP82DAKzL1U;0
Привет;2023-07-17T16:26:01Z;CP82DAKzL1U;0
Перо;2023-07-17T16:25:32Z;CP82DAKzL1U;0
اريد ايفون مستر بيست ارجوك;2023-07-17T16:25:18Z;CP82DAKzL1U;0
آپ کا بہت بڑا فین ہوں;2023-07-17T16:22:09Z;CP82DAKzL1U;0
W for Mr beast EVs r trash;2023-07-17T16:21:28Z;CP82DAKzL1U;1
Pneumoniaultrascopicsilicovolcanoconiosis;2023-07-17T16:21:25Z;CP82DAKzL1U;0
.;2023-07-17T16:20:35Z;CP82DAKzL1U;0
The perfect criminal scheme;2023-07-17T16:19:04Z;CP82DAKzL1U;0
Это супер мило!;2023-07-17T16:16:47Z;CP82DAKzL1U;0
Por favor ayudame ms beest;2023-07-17T16:15:01Z;CP82DAKzL1U;0
Whare are your Mr beast Iam always with you When you Surprising  Be happy 🥰Lofe from Bangladesh;2023-07-17T16:12:45Z;CP82DAKzL1U;0
عليك أن تشرب أخطر عصير في العالم;2023-07-17T16:11:09Z;CP82DAKzL1U;0
And the papers for the car?;2023-07-17T16:09:42Z;CP82DAKzL1U;0
日本に来てくれないかな～w;2023-07-17T16:09:39Z;CP82DAKzL1U;0
subscribe for a cookie;2023-07-08T16:32:29Z;fuhE6PYnRMc;0
Мы сбросим на вас 250тсч тонн тротилла;2023-07-17T16:35:47Z;fuhE6PYnRMc;0
Я сброшу на вас 250 тысяч тонн тратрила;2023-07-17T16:35:15Z;fuhE6PYnRMc;0
and that’s because you hacked fall guys;2023-07-17T16:34:45Z;fuhE6PYnRMc;0
168M - 200M😊sub;2023-07-17T16:34:38Z;fuhE6PYnRMc;0
Haha cool train;2023-07-17T16:34:09Z;fuhE6PYnRMc;0
Just got and tired festabals for the first time today. Love it;2023-07-17T16:34:06Z;fuhE6PYnRMc;0
cgiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII;2023-07-17T16:31:55Z;fuhE6PYnRMc;0
Making content eats a lot of mr beast, and transfers me 50 million;2023-07-17T16:31:32Z;fuhE6PYnRMc;0
Hola mr beastia;2023-07-17T16:29:42Z;fuhE6PYnRMc;0
Я в шоке:0;2023-07-17T16:29:18Z;fuhE6PYnRMc;0
Estoi en una casa ásul rei;2023-07-17T16:29:15Z;fuhE6PYnRMc;0
Trop cool mec 😎😎😎🎉😂;2023-07-17T16:28:57Z;fuhE6PYnRMc;0
Milk;2023-07-17T16:28:36Z;fuhE6PYnRMc;0
Omg;2023-07-17T16:27:40Z;fuhE6PYnRMc;0
Beo todos tus bideos;2023-07-17T16:26:23Z;fuhE6PYnRMc;0
Estoi en reinosa bibo por asieendadel sol;2023-07-17T16:25:58Z;fuhE6PYnRMc;0
Hola.mi nombre es Juan Vargas, de costa rica y quisiera trabajar para usted para mejorar la vida de.mi familia;2023-07-17T16:25:45Z;fuhE6PYnRMc;0
Mister best ben ami cumpleaños por favor;2023-07-17T16:25:11Z;fuhE6PYnRMc;1
Hola quiero que me puedas enviar un saludo a maryann y tu todos tus amigos si mister bastante;2023-07-17T16:25:10Z;fuhE6PYnRMc;0
Saitama eres tu;2023-07-17T16:35:31Z;stUofW3whpE;0
❤🔥;2023-07-17T16:22:45Z;stUofW3whpE;0
Si;2023-07-17T16:22:14Z;stUofW3whpE;0
did mitser beast watched one piece;2023-07-17T16:18:52Z;stUofW3whpE;1
컨텐츠 크기보다 나라별로 언어를 더빙하고 그게 나라별로 적용돼는건지 그게 더 신기함;2023-07-17T16:17:29Z;stUofW3whpE;0
- What makes you think you can do this role of a Pirate in POTC?;2023-07-17T16:16:25Z;stUofW3whpE;0
On a boat ride with close friends we were on there boat and we rode our boat and swam in the water and this was a thing we did alot;2023-07-17T16:14:10Z;stUofW3whpE;0
MEPUEDEMADAME QUIMIENTOS MIL DOLARES A VIEDMA.Y CHOCOLATE DE MISTER BI.A LA CALLE MITRE 1740;2023-07-17T16:12:35Z;stUofW3whpE;0
OLAMITERVISOTUFAN🎉❤😮;2023-07-17T16:09:20Z;stUofW3whpE;0
That one flight attendant;2023-07-17T16:09:02Z;stUofW3whpE;0
Love NoHo Hank;2023-07-17T16:08:13Z;stUofW3whpE;0
Es difícil saber si no es actuado 😅;2023-07-17T16:07:08Z;stUofW3whpE;0
ayy jordan walsh;2023-07-17T16:03:09Z;stUofW3whpE;1
Is that the puebes guy?;2023-07-17T16:01:23Z;stUofW3whpE;0
Interessante;2023-07-17T16:00:53Z;stUofW3whpE;0
dubbing mamang botak nya kocak;2023-07-17T16:00:45Z;stUofW3whpE;0
Best Socola 🎉🎉🎉;2023-07-17T16:00:39Z;stUofW3whpE;0
Спасибо за ролик, прекрасный образ);2023-07-17T15:59:44Z;stUofW3whpE;0
Is him Hank from barry?;2023-07-17T15:58:56Z;stUofW3whpE;0
этому челу так идет этот голос;2023-07-17T15:57:37Z;stUofW3whpE;0
Subscribe and you could be in a future video!;2023-06-10T18:28:15Z;48h57PspBec;0
IVE BEEN ON THAT 1BIL YACHT;2023-07-17T16:33:53Z;48h57PspBec;0
Come to sweden;2023-07-17T16:31:18Z;48h57PspBec;0
Bro was in the Titanic in 1$ boat;2023-07-17T16:28:29Z;48h57PspBec;0
oloco barco muito caro;2023-07-17T16:28:25Z;48h57PspBec;0
SapKarl!!!;2023-07-17T16:28:07Z;48h57PspBec;0
The last one is a cruise ship;2023-07-17T16:22:31Z;48h57PspBec;1
Prefiero tener uno de 300ciento millones de dolares;2023-07-17T16:21:40Z;48h57PspBec;0
Prefiero tener uno de 300ciento millones de dolares;2023-07-17T16:21:40Z;48h57PspBec;0
So, a cruise ship…;2023-07-17T16:13:04Z;48h57PspBec;0
Come las cosas más picantes del mundo;2023-07-17T16:07:18Z;48h57PspBec;0
MR BEAST QUIERO ALGUN DIA CONOSERTE EN PERSONA ¿ PERO QUE ASES CADA DIA;2023-07-17T16:03:49Z;48h57PspBec;1
Help me Mr. Beast please!!!;2023-07-17T15:57:42Z;48h57PspBec;0
Kapan anda ke indonesia, tapi saya dimalaysia;2023-07-17T15:56:18Z;48h57PspBec;0
This is the best channel I've ever seen in my life mrbeat I'm your fan;2023-07-17T15:54:18Z;48h57PspBec;0
Good;2023-07-17T15:47:59Z;48h57PspBec;0
Next titanic;2023-07-17T15:44:40Z;48h57PspBec;0
Man who needs a will smith slap;2023-07-17T15:44:12Z;48h57PspBec;0
"""Put our nuts in your mouth"" 😂😂";2023-07-17T15:40:41Z;48h57PspBec;1
ghn  gb vvgrgge  ddcd  ansar;2023-07-17T15:37:22Z;48h57PspBec;0
He te detes tu tes pa desaboner a ma chain batar je mesuis abonee ata chai je me desabone;2023-07-17T16:34:16Z;ooAwCOP67GQ;0
TranxNYC has it now…;2023-07-17T16:24:58Z;ooAwCOP67GQ;0
Гений;2023-07-17T16:17:26Z;ooAwCOP67GQ;0
❤🎉;2023-07-17T16:07:41Z;ooAwCOP67GQ;0
Suscrito ✌️;2023-07-17T15:31:36Z;ooAwCOP67GQ;0
Profit? He sure knows how to do business 😂😂😂;2023-07-17T15:16:46Z;ooAwCOP67GQ;0
.;2023-07-17T14:56:15Z;ooAwCOP67GQ;0
🙁$0;2023-07-17T14:07:16Z;ooAwCOP67GQ;0
What the heck is going on he-;2023-07-17T13:45:07Z;ooAwCOP67GQ;0
Pawn shops are there to make a profit.;2023-07-17T13:43:43Z;ooAwCOP67GQ;0
Make me go viral by liking my comment please pin me;2023-07-17T13:24:27Z;ooAwCOP67GQ;0
Я сброшу на вас 250 тысяч тонн тротила;2023-07-17T13:17:22Z;ooAwCOP67GQ;0
❤🙏👍👍;2023-07-17T13:17:19Z;ooAwCOP67GQ;0
My name rhafa;2023-07-17T12:59:54Z;ooAwCOP67GQ;0
How;2023-07-17T12:34:16Z;ooAwCOP67GQ;0
"Woww. 








Allahumma sholli wa sallim wa baarik ala Sayyidina Muhammadin wa'ala ali Sayyidina Muhammadin fil awwalin wal aakhirin wa fil mala'il a'laa ilaa Yaumiddin";2023-07-17T12:20:51Z;ooAwCOP67GQ;1
ก้อง;2023-07-17T12:13:55Z;ooAwCOP67GQ;0
"hahahaha








Allahumma sholli wa sallim wa baarik ala Sayyidina Muhammadin wa'ala ali Sayyidina Muhammadin fil awwalin wal aakhirin wa fil mala'il a'laa ilaa Yaumiddin";2023-07-17T12:01:55Z;ooAwCOP67GQ;1
Tanta gente con necesidades y malgastas de  esa manera, se que es su dinero y puede hacer con el lo que quiera, pero creo que abrían muchas mejores obras que se podrían hacer 😢;2023-07-17T11:59:28Z;ooAwCOP67GQ;1
😶😶😶😶😶;2023-07-17T11:45:05Z;ooAwCOP67GQ;0
We spent millions of dollars and months working on this video, I hope you all liked it 😊;2023-05-27T21:40:53Z;FM7Z-Xq8Drc;1
"Please mujhe BHI bolao
😢😊";2023-07-17T16:35:32Z;FM7Z-Xq8Drc;0
Lanke Mr berast;2023-07-17T16:32:08Z;FM7Z-Xq8Drc;0
Bro went hisenberg mode 😂;2023-07-17T16:29:56Z;FM7Z-Xq8Drc;0
Milk;2023-07-17T16:27:42Z;FM7Z-Xq8Drc;0
mr beast ;2023-07-17T16:25:14Z;FM7Z-Xq8Drc;1
Such a crazy idea;2023-07-17T16:24:52Z;FM7Z-Xq8Drc;0
como chingados lo pongo en idioma original ayuda;2023-07-17T16:24:37Z;FM7Z-Xq8Drc;0
❤❤❤❤❤❤❤❤;2023-07-17T16:21:19Z;FM7Z-Xq8Drc;0
😍👑gfezfddf              ghufran.;2023-07-17T16:16:31Z;FM7Z-Xq8Drc;0
This could have gone south with one having heart explodes;2023-07-17T16:03:44Z;FM7Z-Xq8Drc;0
"Can Indonesians get gifts?

￼

￼

￼

￼Terjemahan langsung";2023-07-17T15:59:37Z;FM7Z-Xq8Drc;0
Help me Mr. Beast please!!!!;2023-07-17T15:58:07Z;FM7Z-Xq8Drc;0
Saya ingin ikut tur;2023-07-17T15:56:46Z;FM7Z-Xq8Drc;0
เวลาปวดขี้ ปวดเยี่ยวทำไง;2023-07-17T15:50:12Z;FM7Z-Xq8Drc;0
Thank you for making videos!;2023-07-17T15:44:45Z;FM7Z-Xq8Drc;0
А, Русскому Бездомному, помощь бывает, я прошу только палатку??????? Меня зовут Виктор, я смотрю ты реальный!!!;2023-07-17T15:44:02Z;FM7Z-Xq8Drc;0
"40 vs 52
Who will win";2023-07-17T15:41:28Z;FM7Z-Xq8Drc;0
Yo wasn't 53 and 52 playing marbles squid game;2023-07-17T15:29:23Z;FM7Z-Xq8Drc;0
This guy was a legend, thumbs up😃😃😃;2023-07-17T16:34:09Z;WTOm65IZneg;0
😢🎉❤;2023-07-17T16:25:39Z;WTOm65IZneg;0
Help me Mr. Beast please!!!;2023-07-17T15:58:29Z;WTOm65IZneg;0
Best people;2023-07-17T15:57:22Z;WTOm65IZneg;0
Terima kasih orang baik;2023-07-17T15:57:08Z;WTOm65IZneg;0
شلون مدبلج;2023-07-17T15:44:46Z;WTOm65IZneg;0
I've just subscribed!;2023-07-17T15:17:39Z;WTOm65IZneg;0
Di konten yang menyembuhkan penglihatan aku sangat terharu di tambah konten ini aku sampai menangis;2023-07-17T15:04:56Z;WTOm65IZneg;1
Türkiye olsa 4 saatlik belgesel yaparlardı;2023-07-17T14:37:14Z;WTOm65IZneg;0
brasil?;2023-07-17T14:17:18Z;WTOm65IZneg;0
❤❤❤❤❤❤❤;2023-07-17T13:56:23Z;WTOm65IZneg;0
Dios te  bendiga 🙏;2023-07-17T13:18:34Z;WTOm65IZneg;0
спасибо, Джимми;2023-07-17T13:11:05Z;WTOm65IZneg;0
В Россию прилити;2023-07-17T13:07:41Z;WTOm65IZneg;0
;2023-07-17T12:45:46Z;WTOm65IZneg;0
