comment;date;video_id;hate
未開封のボックスは重りでサーチされてるので当たり出ませんよ;2023-06-20T23:08:00Z;qeBYzTr8_Ls;0
Can I have one charzard please;2023-06-16T21:15:39Z;qeBYzTr8_Ls;0
Can I have one please;2023-06-16T21:13:28Z;qeBYzTr8_Ls;0
I drink lemonade, prime;2023-06-16T17:36:18Z;qeBYzTr8_Ls;0
Logan your a genius. Simply a genius;2023-06-16T09:24:15Z;qeBYzTr8_Ls;1
That’s not every single one in the world. I looked it up and there are still a lot more.;2023-06-14T18:17:56Z;qeBYzTr8_Ls;0
carole is a idot she thinks that pokmon is voilent what an idot;2023-06-13T16:10:23Z;qeBYzTr8_Ls;0
😊 my dream is to get a base set Pokémon box and you’re getting infinity stones of Pokémon🥹🥹;2023-06-12T00:04:06Z;qeBYzTr8_Ls;0
7:01 logan looks like a bad ass in those Squirtel glasses! 🤭;2023-06-07T20:35:12Z;qeBYzTr8_Ls;0
What's YOUR Favorite Pokemon card?;2023-06-07T03:20:36Z;qeBYzTr8_Ls;0
🔥;2023-07-04T20:32:40Z;KmeCuoM1hfY;0
spastic;2023-07-04T00:37:10Z;KmeCuoM1hfY;0
lp;2023-07-01T23:49:56Z;KmeCuoM1hfY;0
Hate em or love ‘em, the Paul bros are and always have been creators.;2023-06-27T03:23:25Z;KmeCuoM1hfY;0
Anyone?;2023-06-23T02:06:00Z;KmeCuoM1hfY;0
Didn’t last long 2:21;2023-06-15T07:20:09Z;KmeCuoM1hfY;0
Pop Smokes 2020 is better;2023-06-14T18:48:38Z;KmeCuoM1hfY;0
Best part 3:53;2023-06-10T21:27:44Z;KmeCuoM1hfY;0
It was ok early 2020 was okay;2023-06-05T07:52:23Z;KmeCuoM1hfY;0
I set this song as my alarm ring tone,now I wake up before the set time;2023-06-01T08:58:23Z;KmeCuoM1hfY;0
Who’s here after Covid-19 🤷‍♂️;2023-05-12T23:13:26Z;KmeCuoM1hfY;1
It’s 2023 and I’m shocked that all this was in 2020;2023-05-12T18:50:05Z;KmeCuoM1hfY;0
I am here after  the announcement that has covid officially ended;2023-05-12T18:46:07Z;KmeCuoM1hfY;0
Redbar brought me.;2023-05-02T10:38:21Z;KmeCuoM1hfY;0
Who’s here in 2023?;2023-04-30T23:22:21Z;KmeCuoM1hfY;0
BANGER;2023-04-29T18:50:25Z;KmeCuoM1hfY;1
2023 comment 🎉;2023-04-27T21:50:32Z;KmeCuoM1hfY;0
Love you login pal;2023-04-16T17:08:49Z;KmeCuoM1hfY;0
You are one my favorite person and artist and ur brother I've been watching ya for years since day one ily ya;2023-04-12T06:19:34Z;KmeCuoM1hfY;0
Am I in an alternate universe where everyone loves Logan Paul? Dude makes one banger and everyone’s just willing to forgive him now lol wtf;2023-04-10T18:24:42Z;KmeCuoM1hfY;0
Please can I have a shout out;2023-04-09T21:24:00Z;dEMix-SwBNU;0
Ayo what's the song at the start though during the ad ?;2023-03-17T22:39:28Z;dEMix-SwBNU;0
Have fun with your new class action lawsuit. Many more comning lol;2023-02-05T12:22:49Z;dEMix-SwBNU;0
does anyone know what music is being played from time 2:13 onwards its really cool and id like to upload with it as background music;2023-01-23T04:11:08Z;dEMix-SwBNU;0
"Who only watched this video







































now? 🤣";2023-01-07T21:31:38Z;dEMix-SwBNU;0
Hey logan why you disabling comments on your new vids huh?;2023-01-06T16:15:21Z;dEMix-SwBNU;1
Logan is a scammer;2022-12-18T22:26:28Z;dEMix-SwBNU;1
Logan fn rocks!;2022-11-29T22:23:25Z;dEMix-SwBNU;0
please com to denmark for crismas;2022-11-24T11:12:38Z;dEMix-SwBNU;0
Looks like you already got some brain damage too, with only funfair/amateur boxing, junior 😉 and believe it or not, there are men out there, who really now what they are doing and CAN ask for the next call 😂;2022-11-22T18:28:02Z;dEMix-SwBNU;0
What happened to ginger;2022-11-20T21:17:19Z;dEMix-SwBNU;0
I just bought 2 bottles of prime;2022-11-19T22:14:16Z;dEMix-SwBNU;0
5 PM😎;2022-11-19T00:39:52Z;dEMix-SwBNU;0
logan one thing that i hqte abt you was your fckin hair!;2022-11-18T11:58:32Z;dEMix-SwBNU;0
Fuck you tate is the best;2022-11-10T20:18:48Z;dEMix-SwBNU;0
you cuss a lot !!!!!!!!!!!!;2022-11-05T00:20:59Z;dEMix-SwBNU;0
Your brothers trash 😂;2022-10-30T04:26:31Z;dEMix-SwBNU;0
my b day feb 9th;2022-10-17T01:54:41Z;dEMix-SwBNU;0
Hi;2022-10-15T15:13:43Z;dEMix-SwBNU;0
You can do it!!!!;2022-10-10T15:45:07Z;dEMix-SwBNU;0
I love Pokémon;2023-07-16T04:24:06Z;9KtFn1hCzNg;0
Prime is the best thing ever;2023-07-15T21:30:51Z;9KtFn1hCzNg;0
"Logan : ""He says ""no"" he says ""no"", and I leave. ""
Litteraly the sentence after that : 
""I'm not taking ""no"" for an answer.""";2023-07-15T15:48:19Z;9KtFn1hCzNg;0
MY BEST IS GOLD OMBREON IM SORRY IM FLEXING;2023-07-12T08:18:22Z;9KtFn1hCzNg;0
I GOT PLS DON'T FLEX;2023-07-12T08:14:47Z;9KtFn1hCzNg;0
Logan Paul: if you want to buy Pokemon card you can tell me;2023-07-11T11:56:43Z;9KtFn1hCzNg;0
Logan Paul: am from Mauritius I have 2 card of it Charizard;2023-07-10T18:16:50Z;9KtFn1hCzNg;0
My gramma  think  he can beat you  in  wwe;2023-07-09T02:38:56Z;9KtFn1hCzNg;0
I literally have three of that card and I don’t know that the card is that expensive and then my mom throw away the card and I watch this video;2023-07-06T09:58:49Z;9KtFn1hCzNg;0
My brother have this card in only 20 Indian rupee lolololololololol;2023-07-04T10:37:22Z;9KtFn1hCzNg;0
COEMS AND PRIME🤑🤑🤑;2023-07-02T19:11:58Z;9KtFn1hCzNg;0
Nintendo make this man his own Pokemon card;2023-07-01T23:06:18Z;9KtFn1hCzNg;0
No offence for Logan, Paul, kind a looks like a homeless man with his beard;2023-07-01T13:23:39Z;9KtFn1hCzNg;0
I have a 1st edition psa 10 charizard any takers?;2023-07-01T12:35:51Z;9KtFn1hCzNg;0
Lana there to prepare if he say no..;2023-06-30T08:08:02Z;9KtFn1hCzNg;0
Soo beautiful, id be looking at it everyday.;2023-06-28T22:01:26Z;9KtFn1hCzNg;0
amazing video, never watched it before :'D Logan you need to do something very very very Crazy with pokemon cards again, so the prices go through the roof again :D;2023-06-25T19:02:27Z;9KtFn1hCzNg;0
Gary & Logan are 2 frikking legends!!! what a storrry!;2023-06-22T14:17:31Z;9KtFn1hCzNg;0
I have 10;2023-06-21T03:46:47Z;9KtFn1hCzNg;0
"I got 12
Base set one cards I'm a kid";2023-06-20T04:24:30Z;9KtFn1hCzNg;0
Get a Current Black Premium Card: https://www.current.com/LoganPaul;2020-10-10T00:19:42Z;iQ-f4N2yzTM;0
OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOMAJGAD;2023-07-14T14:10:04Z;iQ-f4N2yzTM;0
I love your vids you are one of my favorite yotubers;2023-07-14T13:38:33Z;iQ-f4N2yzTM;0
Magmar vs Charizard episode of pokemon was my favorite episode of all time :D;2023-07-01T20:58:31Z;iQ-f4N2yzTM;0
as a grown man..i jumping to a card..crazy right 😂😂🤌🤌;2023-06-30T08:58:18Z;iQ-f4N2yzTM;0
Logan got me on that first one;2023-06-30T01:17:14Z;iQ-f4N2yzTM;0
Bro was 🎉the whole tome;2023-06-27T18:36:59Z;iQ-f4N2yzTM;0
Yoooo;2023-06-26T08:49:02Z;iQ-f4N2yzTM;0
You know the ring general rockruff?;2023-06-13T19:54:26Z;iQ-f4N2yzTM;0
my left ear enjoyed this;2023-06-09T17:43:15Z;iQ-f4N2yzTM;0
I fond out i got a 6pack;2023-05-31T00:53:56Z;iQ-f4N2yzTM;0
The audio is so bad;2023-05-14T08:54:46Z;iQ-f4N2yzTM;0
LOGAN LETS CHECK OUT THAT UFO FOOTAGE 🛸;2023-05-10T00:43:10Z;iQ-f4N2yzTM;0
Please please please please please please please please please please please please please please please please please please please please please please please say miles;2023-04-27T17:16:03Z;iQ-f4N2yzTM;0
Sup bro please say my name it’s miles;2023-04-27T17:14:22Z;iQ-f4N2yzTM;0
Skips over 5k to 10k cards all the time what an idot;2023-04-23T21:43:58Z;iQ-f4N2yzTM;0
Doesn’t even sleeve cards wtf;2023-04-23T21:43:38Z;iQ-f4N2yzTM;0
Nice show and your not a bad wrestler to;2023-04-22T03:05:41Z;iQ-f4N2yzTM;0
I need one of those balbasurs dude;2023-04-19T18:42:19Z;iQ-f4N2yzTM;0
Bro I spiled my water an my blanket;2023-04-19T11:30:20Z;iQ-f4N2yzTM;0
COME TO NEW ZEALAND OUR CARD ARE 7 DOLLARS;2023-07-12T08:19:21Z;509V3RSOwGA;0
6:34 logang hater are continuously  saying f$%k;2023-07-06T09:17:23Z;509V3RSOwGA;0
I have a few with cards;2023-06-09T09:42:37Z;509V3RSOwGA;0
Logan the type to weigh every pack so the pack he kept can potentially have the charizard and I’m all for it! 🎉;2023-05-30T03:19:43Z;509V3RSOwGA;1
I love your videos how many times did you win your championship in boxing;2023-05-29T08:34:45Z;509V3RSOwGA;0
Wow bro;2023-05-26T20:15:12Z;509V3RSOwGA;0
I have 230k Logan plz;2023-05-13T16:17:45Z;509V3RSOwGA;0
Rip my psa 10 charizard;2023-05-05T10:30:25Z;509V3RSOwGA;0
completely idiot;2023-05-05T09:16:29Z;509V3RSOwGA;0
Pokemon has been there since everyone's childhood.;2023-04-28T02:51:56Z;509V3RSOwGA;0
Need one of those bulbasaurs 😊😅;2023-04-19T16:52:59Z;509V3RSOwGA;0
Bro;2023-04-18T14:58:03Z;509V3RSOwGA;0
I today my 🎂🎂🎂🎂;2023-04-13T14:02:51Z;509V3RSOwGA;0
Please can I have a shout out;2023-04-09T21:25:10Z;509V3RSOwGA;0
I mean rite to my email;2023-04-08T22:24:51Z;509V3RSOwGA;0
I wish I had a charger card like that;2023-03-19T08:30:31Z;509V3RSOwGA;0
imagine if logan got into csgo;2023-03-14T14:06:01Z;509V3RSOwGA;0
Pókemon cards >>> sports cards;2023-03-05T18:05:00Z;509V3RSOwGA;0
I’m not a Logan Paul fan at all. But man I love his Pokémon card stuff 😂;2023-02-12T08:29:49Z;509V3RSOwGA;0
Hay I got some Pokémon I think that you will like;2023-01-14T23:05:35Z;509V3RSOwGA;0
The realest fanbase I've ever witnessed. Proud to be a part of this community even after the dark times.;2020-09-23T20:49:32Z;PrM5AuErOrM;0
Who knew this would actually be Logan's last vlog😢;2023-06-14T01:09:42Z;PrM5AuErOrM;0
Alex;2023-06-01T22:04:39Z;PrM5AuErOrM;0
Please can I have a shout out;2023-04-09T21:25:44Z;PrM5AuErOrM;0
you are the dest over;2023-04-02T01:05:39Z;PrM5AuErOrM;0
Logan has rizz;2023-03-12T03:07:52Z;PrM5AuErOrM;0
This didn’t age well;2023-02-27T16:49:30Z;PrM5AuErOrM;0
✊🏻;2023-02-17T06:54:56Z;PrM5AuErOrM;0
Do you think Logan will ever vlog again;2023-01-23T09:38:33Z;PrM5AuErOrM;0
i wish you really did leave i hate you;2023-01-06T21:34:25Z;PrM5AuErOrM;0
I wish your video title was true;2023-01-05T01:47:32Z;PrM5AuErOrM;0
Logan is a scammer;2022-12-18T22:27:21Z;PrM5AuErOrM;1
Logan I live in the same city that you were born in crazy;2022-11-23T15:42:22Z;PrM5AuErOrM;0
Congrats LP and Gosh ur amazing WWE bro & from Vine. I’m being okay just now settling into a place;2022-11-06T23:29:43Z;PrM5AuErOrM;0
One more time matech wwe roman vs u and win u;2022-11-06T18:33:32Z;PrM5AuErOrM;0
YOU SUCO;2022-11-06T15:13:13Z;PrM5AuErOrM;0
logan paul is biggest fucking asshole i have ever seen in my life. except for time agent Michael Jackson song thief Michael Jackson. Explain to me who give a fuck about this man. Will respond to comments after hearing for glexier genocide (Judge Guktoid is a prick);2022-10-30T01:48:14Z;PrM5AuErOrM;1
It's a really thought gift but the watch doesn't appear to be a high end luxury watch. It's hard to get a good look but the bracelet and case don't match and Rolex models. Its most likely a sub $500 gold plated watch.  Very generous but not quite a car haha.;2022-10-08T22:43:23Z;PrM5AuErOrM;0
Why did you get rid of the car I'm crying right now 💔;2022-10-08T02:37:08Z;PrM5AuErOrM;0
Trapped forever, walking vessel;2022-10-07T17:28:31Z;PrM5AuErOrM;0
hella late but y’all hes gotta keep it professional ofc hes gonna switch up when hes there😂;2023-07-08T06:02:29Z;agDb_ps9UvA;0
Mike really said the Trojans fought Troy;2023-06-29T23:46:59Z;agDb_ps9UvA;0
I MISS YOUR VLOGS 😭😭😭;2023-05-23T02:08:15Z;agDb_ps9UvA;0
17600 comment;2023-04-19T21:31:04Z;agDb_ps9UvA;0
4:04 Dang guys put Mike in a boxing match;2023-04-17T14:58:05Z;agDb_ps9UvA;1
Please can I have a shout out;2023-04-09T21:26:11Z;agDb_ps9UvA;0
And now bro got jumped;2023-03-31T20:51:16Z;agDb_ps9UvA;0
What;2023-03-11T19:16:22Z;agDb_ps9UvA;0
Ronaldo is the goat;2023-02-22T23:34:08Z;agDb_ps9UvA;0
Hiya Jeff lol When is the next cryptocrisis?;2023-02-17T22:21:44Z;agDb_ps9UvA;0
Mike don’t act up like your gonna do summat;2023-02-14T16:22:50Z;agDb_ps9UvA;0
notorious? do u mean snitch?;2023-01-07T06:53:11Z;agDb_ps9UvA;0
room full of idiots and cowards;2023-01-06T21:34:54Z;agDb_ps9UvA;1
Hey Jeff, you are a rubbish manager.;2023-01-06T18:43:12Z;agDb_ps9UvA;0
Wonder if that punch was real😭;2022-12-25T00:52:49Z;agDb_ps9UvA;0
MY G !;2022-12-21T23:17:48Z;agDb_ps9UvA;0
mike is snitching no matter what, if you don't walk after a possibility to face 30 years, youre a fucking idiot.;2022-12-04T02:08:11Z;agDb_ps9UvA;1
Whats the name of the track in the background??!;2022-12-03T01:28:36Z;agDb_ps9UvA;0
You’re a loser;2022-11-29T06:17:50Z;agDb_ps9UvA;1
Mike toh dogla nikla;2022-11-26T03:14:33Z;agDb_ps9UvA;0
I hope this giveaway can help some of you in these tough times. Remember to use this link to download Lord’s Mobile and for your chance to WIN  : http://igg.com/event/logan;2020-09-02T19:08:04Z;1bXCJzvVHuE;0
Ok;2023-07-14T15:06:38Z;1bXCJzvVHuE;0
Is it too late to get the car;2023-04-18T03:22:40Z;1bXCJzvVHuE;0
Please can I have a shout out;2023-04-09T21:27:01Z;1bXCJzvVHuE;0
Miss the vlogs :/;2023-03-20T23:44:43Z;1bXCJzvVHuE;0
Gyiuyfvuyfvtv;2023-03-12T03:15:02Z;1bXCJzvVHuE;0
Can I have a pc;2023-03-08T07:04:02Z;1bXCJzvVHuE;1
Y’all are weak if you support Biden 💀;2022-12-11T17:17:54Z;1bXCJzvVHuE;1
Sub to airrackkkkkkkkkkkkkkkkkk;2022-12-08T17:36:15Z;1bXCJzvVHuE;0
SUB TO aRRICK;2022-12-03T02:46:19Z;1bXCJzvVHuE;0
sub 2 airrack;2022-11-25T14:20:50Z;1bXCJzvVHuE;0
How tf did he get a sponsor lol;2022-11-15T02:25:10Z;1bXCJzvVHuE;0
Wyd;2022-10-30T23:07:36Z;1bXCJzvVHuE;1
Sub airrack;2022-10-09T04:40:49Z;1bXCJzvVHuE;0
Bro why are the subtitles Arabic 🤨;2022-09-13T12:41:45Z;1bXCJzvVHuE;0
Sub to airack;2022-09-11T00:41:48Z;1bXCJzvVHuE;0
I love your videos just really Getting into this channel!;2022-09-05T02:06:09Z;1bXCJzvVHuE;0
Sub to Airrak;2022-09-03T13:59:04Z;1bXCJzvVHuE;0
Sub to Airrack;2022-09-03T12:14:11Z;1bXCJzvVHuE;0
Subscribe to Airrack;2022-09-02T20:47:14Z;1bXCJzvVHuE;0
american clickbaiting is wyld;2023-07-11T07:28:02Z;ZrqNE37L_ZI;0
Need this Logan again :(;2023-07-01T20:41:19Z;ZrqNE37L_ZI;0
før jeg så den vido so teker jeg der er april,s nar;2023-06-02T19:48:45Z;ZrqNE37L_ZI;0
I HATE LOGAN PAUL WIGHTS;2023-05-07T20:11:24Z;ZrqNE37L_ZI;0
Are they still together??;2023-05-07T12:09:33Z;ZrqNE37L_ZI;0
I swear that Logan was just kissing Josie and then the other way round. 😂😂😂;2023-05-02T15:44:11Z;ZrqNE37L_ZI;0
Please can I have a shout out;2023-04-09T21:27:26Z;ZrqNE37L_ZI;0
Ouuu whata heeeeeel;2023-04-07T17:31:15Z;ZrqNE37L_ZI;0
The end was to funny to be true;2023-04-03T03:33:30Z;ZrqNE37L_ZI;0
why would you cheat on your hot ass girl;2023-03-21T23:01:00Z;ZrqNE37L_ZI;0
george at the end;2023-03-16T18:45:39Z;ZrqNE37L_ZI;0
4:32 tommyinnit when his has malicious intent under his desk;2023-02-24T14:58:11Z;ZrqNE37L_ZI;0
Should’ve been George at the end;2023-02-17T16:09:35Z;ZrqNE37L_ZI;0
is logan still with josie;2023-02-08T17:51:40Z;ZrqNE37L_ZI;0
Ohhhh scripted. Sorry Bro;2023-02-06T20:31:29Z;ZrqNE37L_ZI;0
I miss this logan;2023-01-12T12:05:43Z;ZrqNE37L_ZI;0
I have seen the full video;2022-12-24T04:43:10Z;ZrqNE37L_ZI;0
1:30 the way greg said it, i was like yeah he's done that;2022-12-11T05:11:21Z;ZrqNE37L_ZI;0
4:45 jeez the traps on that ghost girl are kinda turning me off. That girl looks a bit too manly for me.;2022-11-29T03:29:50Z;ZrqNE37L_ZI;0
Bro Josie's hot;2022-11-18T21:16:05Z;ZrqNE37L_ZI;0
I'm still waiting for Logan's and Joesie's child;2023-07-09T13:32:09Z;28SlGarWNy8;0
Now is almost 2 babies bro!;2023-06-11T21:02:05Z;28SlGarWNy8;0
Let’s fight 1:39;2023-06-06T18:18:23Z;28SlGarWNy8;0
Jack Paul  box🥊;2023-05-25T20:37:53Z;28SlGarWNy8;0
We're  is your baby;2023-05-17T01:14:59Z;28SlGarWNy8;0
where is your baby logan we are all waiting;2023-04-26T22:43:33Z;28SlGarWNy8;0
"Nobody:
The bong chillin in Evans room:";2023-04-17T20:30:49Z;28SlGarWNy8;0
سترزق بطفلي انشاءالله;2023-03-26T07:28:03Z;28SlGarWNy8;0
Surelol I 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;2023-03-24T15:42:27Z;28SlGarWNy8;0
I AM VERY LATE;2023-03-24T10:16:29Z;28SlGarWNy8;0
Fight usso;2023-03-24T02:09:37Z;28SlGarWNy8;0
Were is the baby;2023-03-20T01:39:37Z;28SlGarWNy8;0
Bro owes her 2 kids nearly;2023-03-17T22:01:40Z;28SlGarWNy8;0
Logan u have 953k likes so make a baby;2023-03-15T19:29:33Z;28SlGarWNy8;1
953k likes later weres the kid hmmmmm?;2023-03-15T16:49:22Z;28SlGarWNy8;0
we are still waiting for the kid;2023-03-03T17:29:04Z;28SlGarWNy8;0
we are still waiting;2023-03-01T13:30:16Z;28SlGarWNy8;0
PASS 500K LIKES time for clappy clappy.;2023-02-22T07:50:49Z;28SlGarWNy8;0
WHERES THE BABY;2023-02-18T18:27:28Z;28SlGarWNy8;0
2 years later no baby;2023-02-14T21:50:20Z;28SlGarWNy8;0
Riq maverick😢;2023-07-12T02:39:32Z;d8e2ExenV-w;0
Sus;2023-06-17T01:25:14Z;d8e2ExenV-w;1
Im the editor;2023-04-06T00:29:16Z;d8e2ExenV-w;0
WTF IS THIS IM HOLDING YOUR BOOBS FOR YOU SCREW YOU LOGAN PAUL THAT IS WAY TO INAPPROPRIATE;2023-04-04T05:21:59Z;d8e2ExenV-w;0
Hi;2023-04-02T04:44:37Z;d8e2ExenV-w;0
Logan your Dirty;2023-03-22T19:21:20Z;d8e2ExenV-w;1
George without his beard tho💀;2023-03-05T04:24:12Z;d8e2ExenV-w;0
Gavat;2023-02-24T19:57:09Z;d8e2ExenV-w;0
Address reveal Pamela Ann Stepnick;2022-12-28T09:53:39Z;d8e2ExenV-w;0
George without a beard disturbs me;2022-12-09T15:40:38Z;d8e2ExenV-w;0
Beautiful 😻;2022-11-29T07:17:59Z;d8e2ExenV-w;0
Just saying a female edited this video 😅;2022-11-23T09:47:13Z;d8e2ExenV-w;0
Bro but like when are Josie Logan go make a baby they always say that they’re going to make a baby but they never have;2022-11-21T19:27:46Z;d8e2ExenV-w;1
George is a bitch kick him out of the maverick House;2022-11-05T23:25:19Z;d8e2ExenV-w;0
Logan can I edit your videos;2022-10-17T11:45:53Z;d8e2ExenV-w;0
🤣🤣🤣;2022-09-11T00:04:59Z;d8e2ExenV-w;0
"""ya ya Go ahead""";2022-09-08T06:00:40Z;d8e2ExenV-w;0
I I love what you did with the piggy bank, made love for doing that;2022-08-26T11:52:48Z;d8e2ExenV-w;0
vlogs are too short bro;2022-08-11T05:08:37Z;d8e2ExenV-w;0
D;2022-08-03T21:49:55Z;d8e2ExenV-w;0
Glad you didnt ended up with this whore;2023-07-11T13:52:43Z;qp9hqc8fozg;1
😂😂;2023-06-13T07:38:30Z;qp9hqc8fozg;0
Logan I have 20.000$ with your name on it for those pics;2023-05-11T07:40:53Z;qp9hqc8fozg;0
شهل دياثة لوغان حبيبتك طالعة عارية وانت فرحان كدام أصدقائك حتى الخنزير مايقبلها;2023-02-12T03:33:43Z;qp9hqc8fozg;0
3:48 what the painting by logan 😂😆 Paul 👍;2023-01-05T13:42:58Z;qp9hqc8fozg;0
Logan with the dad jokes back and forth, keep them up;2022-12-03T03:34:21Z;qp9hqc8fozg;0
I was homeless before and had someone help me out absolutely saved my life. I just want to thank you for helping that women;2022-12-01T20:18:41Z;qp9hqc8fozg;0
Fairplay logan;2022-10-15T16:14:15Z;qp9hqc8fozg;0
For once I felt like I was in French with the music;2022-10-09T16:18:04Z;qp9hqc8fozg;0
No body;2022-10-01T13:36:50Z;qp9hqc8fozg;0
damn!!;2022-09-27T09:59:36Z;qp9hqc8fozg;0
George at the end 😂 priceless! Classic ending;2022-09-18T19:29:25Z;qp9hqc8fozg;0
Bro I’m not being toxic but I think that homeless lady need to get her head straight, because everyone is ‘kinda allergic to rust’!;2022-09-17T00:49:44Z;qp9hqc8fozg;0
The homeless women said she's allergic to rust😂;2022-09-10T10:15:33Z;qp9hqc8fozg;0
hahahaha;2022-09-09T12:10:28Z;qp9hqc8fozg;0
why did he dated haaland?;2022-09-09T00:13:15Z;qp9hqc8fozg;0
Has anyone ever realized that Georges friend always weras the exact same red hat every single day?;2022-08-16T14:02:28Z;qp9hqc8fozg;0
Bro my heart melted when Logan gave the homeless woman cash and Logan grab Lanas lag not torso;2022-08-03T05:22:48Z;qp9hqc8fozg;0
Only legends tried to look at the TV for a reflection.;2022-08-02T23:52:45Z;qp9hqc8fozg;0
2:46 people looking at the TV 😂;2022-08-01T23:26:17Z;qp9hqc8fozg;0
damn george was the most loyal too;2023-07-14T20:15:10Z;ThnGd7P6lxQ;0
Now my boy’s engaged to the love of his life;2023-07-13T06:30:10Z;ThnGd7P6lxQ;0
Nah bro you have to delete that video after you were engaged;2023-07-13T00:39:32Z;ThnGd7P6lxQ;0
Nina was definitely the right one for him;2023-07-12T19:41:03Z;ThnGd7P6lxQ;0
3:40 this isn't age well;2023-07-12T10:41:03Z;ThnGd7P6lxQ;0
seeing this now when he got engaged;2023-07-12T00:56:05Z;ThnGd7P6lxQ;0
"whos here after nina?

👇";2023-07-11T05:45:16Z;ThnGd7P6lxQ;0
not youtube recommending this after he just got engage lol;2023-07-11T01:35:08Z;ThnGd7P6lxQ;0
youtube recommended is wild;2023-07-11T00:08:17Z;ThnGd7P6lxQ;0
He is engaged now;2023-07-10T18:06:02Z;ThnGd7P6lxQ;0
that did not age well for my man George ❤;2023-07-03T21:54:53Z;ThnGd7P6lxQ;0
"This did NOT age well. 

Poor George, probably Logan's only real friend there.";2023-06-27T05:33:34Z;ThnGd7P6lxQ;0
George was the real one and Logan Ditched him??? wtf;2023-06-20T06:37:52Z;ThnGd7P6lxQ;1
3:36 lmfao😂;2023-06-18T13:40:23Z;ThnGd7P6lxQ;0
I was thinking that all of the rubber ducks wasnt necessary, then i saw logan ridden trough them haha;2023-06-17T03:18:36Z;ThnGd7P6lxQ;0
How things have changed;2023-06-14T10:57:48Z;ThnGd7P6lxQ;0
These are the o.g. vlogs..... watching them never gets boring;2023-06-14T07:37:10Z;ThnGd7P6lxQ;0
3:30 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣oh man;2023-06-05T10:03:47Z;ThnGd7P6lxQ;0
i miss these vlogs so much;2023-06-01T22:41:25Z;ThnGd7P6lxQ;0
Remember who had Logans back...;2023-06-01T11:49:50Z;ThnGd7P6lxQ;0
Damn....these guys are fuckin idiots...;2022-12-21T06:27:09Z;qhtaaW_BOw4;0
3:08 when Logan talks about Mike why does he sound like Jesse lee soffer;2022-12-18T00:15:18Z;qhtaaW_BOw4;1
Lol 😂😂 this is so funny and librating;2022-10-23T23:53:58Z;qhtaaW_BOw4;0
Today i learned the vape no meme came from a logan paul vid. Either that or my brain is withering away as we speak.;2022-09-25T12:24:17Z;qhtaaW_BOw4;0
Logan is actually really cool now;2022-09-10T10:45:05Z;qhtaaW_BOw4;0
"That Accordion ""This Is Great"" edit is one of my most FAV edits iv ever seen on Youtube!";2022-08-24T09:14:38Z;qhtaaW_BOw4;0
0:45 KO MIKE WINS;2022-08-23T23:07:14Z;qhtaaW_BOw4;0
what song is the outro song;2022-07-21T14:33:06Z;qhtaaW_BOw4;0
your good at making people sorry for you let tried to make a burger channel a fcking burger;2022-07-14T01:34:58Z;qhtaaW_BOw4;0
mke i wonder why, fcking burgers but his contents makes sense lol wtfffff;2022-07-14T01:33:44Z;qhtaaW_BOw4;0
Logan's videos always make me smile!!😌😊;2022-06-14T20:18:27Z;qhtaaW_BOw4;0
Y yo look high;2022-06-10T19:31:49Z;qhtaaW_BOw4;0
I like you;2022-05-14T15:45:01Z;qhtaaW_BOw4;0
Be 1 with the wind my friend;2022-05-02T07:32:34Z;qhtaaW_BOw4;0
"The girl that is with mick
 looks alot like lana Rhodes";2022-04-20T02:18:56Z;qhtaaW_BOw4;0
Happy birthday;2022-04-01T18:15:33Z;qhtaaW_BOw4;0
2022 and I’m laughing at the “he did drugs for 10 years”;2022-03-04T07:53:35Z;qhtaaW_BOw4;0
Does anyone know the song in the beginning of the video?;2022-02-17T20:32:24Z;qhtaaW_BOw4;0
That looked like a legit punch to the face;2022-02-03T23:40:28Z;qhtaaW_BOw4;1
"Lana ""Mike says when we break up he will talk shit on Impaulsive."" She wasn't wrong.";2022-02-02T22:34:10Z;qhtaaW_BOw4;0
Who has a slushie without a straw;2023-06-03T21:05:43Z;3VglNPboRfY;0
Bro some kids need to get an iPhone 14 pro Max to be appreciative but Mike all he needs is a slushy machine and he's happy;2023-05-01T00:14:39Z;3VglNPboRfY;0
Bro is video it said my birthday;2023-03-01T21:50:01Z;3VglNPboRfY;0
Breaking news Jake Paul lost to Tommy Fury;2023-02-27T02:26:54Z;3VglNPboRfY;0
Omg Logan he needs to make more vlogs of the WWE;2023-02-15T03:12:36Z;3VglNPboRfY;0
What is the song at 4:08;2023-02-01T03:21:43Z;3VglNPboRfY;0
0:48 jake 🖐 push his brother logan that just like big brothers 😎 rules;2022-12-26T09:22:35Z;3VglNPboRfY;0
Holy shit is that Jake Paul;2022-12-20T06:29:39Z;3VglNPboRfY;0
Jake is just the baby faced version of logan;2022-10-06T06:15:36Z;3VglNPboRfY;1
mike was on the waiting list for his girlfriend;2022-09-15T12:27:52Z;3VglNPboRfY;0
